date,text,stars
1/9/2024,"Awesome TV, exactly what I wanted. I don’t need a Roku or Firestick it’s overall a great investment and easy to use",5 out of 5 stars review
1/17/2024,Thank you I picked it out at home and had it delivered was so easy.   I'm disabled. Then had it put up.,5 out of 5 stars review
12/28/2023,The picture is clear and the app s are built in and it very easy to assemble with help from Vizio if you have a problem,5 out of 5 stars review
1/7/2024,It was fast and easy and having it delivered to my house was such a great idea because it made it so much easier for me,5 out of 5 stars review
12/24/2023,i purchased this tv for my mom as a early Christmas present. The colors are perfect and the view is so much more better than the old tv.,5 out of 5 stars review
8/2/2023,The pricing for this TV is awesome. This was a great deal. The quality of the TV is great. Very satisfied customer!,5 out of 5 stars review
1/18/2024,"I bought the first TV and liked it so much, I bought a second. I am about to purchase a third.  Easy set up, clear picture, lots of show/app options.",5 out of 5 stars review
12/24/2023,Great price. We have gotten Vizio before and got for our daughter and husband for gaming. They love it,5 out of 5 stars review
12/29/2023,This was an awesome purchase. The tv is everything we expected. Works and looks great. Walmart made the buying and delivery process very easy,5 out of 5 stars review
12/27/2023,"The picture is fantastic! What an easy set up to our internet.. up and running in less than 30 minutes with down loads etc.,",5 out of 5 stars review
12/28/2023,"Very nice. This television has the largest font setting I have ever seen, my husband has trouble seeing and he can read everything on the screen.",5 out of 5 stars review
12/26/2023,"Love the Bluetooth option so when my husband watches tv in bed, he connects the tv to his headphones and I don’t hear it.",5 out of 5 stars review
1/16/2024,"easy to set up ...
the only thing is screws were hidden inside other packaging so not visable ...so i ordered other screws from the company ...",5 out of 5 stars review
1/10/2024,My old tv broke but luckily Walmart was having a sale on tv’s. I can’t complain about it. Works great!,5 out of 5 stars review
12/24/2023,"My Ruko will not work with it, but the picture is perfect %26 it recommends programs for you. Wifi is perfect as well.",5 out of 5 stars review
12/30/2023,"My granddaughter loved her new Vizio smart tv. It is the perfect size for her bedroom,  easy to set up and very good picture/sound.",5 out of 5 stars review
1/3/2024,I hope it last longer then the last one which was about a year and half and Walmart messed up on the last warranty on the last Visio  tv,5 out of 5 stars review
1/18/2024,"Love the picture clarity, colors %26 speed for gaming 
The Bluetooth capability pairs perfectly with your headphones",5 out of 5 stars review
12/24/2023,Arrived 2 days early! Got it before Christmas. Thank you so much for providing great service! Love Walmart!,5 out of 5 stars review
1/21/2024,Great picture and hookups. You can pull out the old game console and connect to AV and has multiple hdmi,5 out of 5 stars review
4/16/2023,Love this TV.  I bought this one for my mom!  It has great sound and great picture.  It’s very easy to setup and go thru all of the different apps.  Vizio has always had amazing TV’s with great prices!   I love this TV more than my LG.,5 out of 5 stars review
6/22/2023,I love my new Vizio tv.  It was my fault that I ordered 2 tv . I didn't realize I had until they were delivered.  The one I kept is really good. Very good quality and color. It seems like you're right in the movie sometimes.,5 out of 5 stars review
7/21/2023,"Amazing TV! Loving it so far, has so many built in recent apps, even ones I didn’t think that it would have, like Disney  and Pandora. Also has an amazing picture.",5 out of 5 stars review
7/29/2023,"We've had this TV about 3 months now.  It was easy to get set up, the picture is beautiful and so is the sound.  It's really my wife's TV and she loves it and she gives it a real workout.  Heartily recommend.",5 out of 5 stars review
8/16/2023,My old TV got water damaged due to unfortunate circumstances. I liked it a lot so I really wanted to get the same one and I actually found it here for a lower price than I bought my original one for!,5 out of 5 stars review
10/18/2023,"This is the 2nd order.  The first TV didn't work, called Spectrum Cable, they sent a technician, he said It's not receiving the signal from the Cable box, you need to call Walmart to come pick it up and send a new TV.     (Done )",5 out of 5 stars review
10/18/2023,The choice was easy as we ordered one we bought new and a refurbished one is just as good if not better than our new one. Highly recommend great picture and sound quality.,5 out of 5 stars review
7/19/2023,Easy setup. Great TV for a very low price.  Love the picture and sound. The only thing that I didn't like was that I couldn't get the Direct TV Stream app on it. I had to use Chromecast from my phone or buy a Direct TV box.,5 out of 5 stars review
10/5/2023,"I have purchased a Vizio tv in the past without any troubles. This new purchase has so many new up grades, I am very pleased. I will continue to purchase Vizio televisions in the future.",5 out of 5 stars review
10/3/2023,"TV is absolutely perfect and am super happy to have it shipped directly to my door. I was worried about it being damaged somehow, but the way the box is packed makes it well protected and the driver was great.",5 out of 5 stars review
7/15/2023,I've had it for more than a week and I'm loving it so far. The resolution quality is amazing and it feels like my very own little movie theater in my room,5 out of 5 stars review
7/22/2023,First of all we already own 2 vizio TV's and we love them.... this one is the perfect size for our family room and the price was great.  We love the overall function of this smart tv. Easy set up also.  I recommend it hands down!,5 out of 5 stars review
10/14/2023,I absolutely love this one of a kind tv sets made by vision. it has all the things I need to download my shows and movies. Thank you for a great buy at at a super price !,5 out of 5 stars review
7/7/2023,"Very light.  East set-up.  Good color.  Great Smart features.  Replaced our 10 year old Visio, which still worked fine, but is going on to the porch now.",5 out of 5 stars review
8/31/2023,Vizio has always been my go to for tvs. Love that I can cast from my phone or use remote.  The TV remote also has the voice option it'll search what you're looking for in seconds .,5 out of 5 stars review
9/15/2023,"My 2nd Vizio. Old Vizio D series got dropped in my free move. This new V series is awesome and affordable. Crisp picture, great colors, sports look fantastic  what more do I need from my TV. Loads of pre installed  aops",5 out of 5 stars review
10/12/2023,"Rebecca was very nice. She didn't complain about our driveway , but brought our order to our porch. By herself. She's a great delivery person with a great personality.. way to go.. Walmart an excellent delivery",5 out of 5 stars review
9/1/2023,I have been using 43” VZIO TV since 2014 and it's still running. So I needed a bigger one due change to a bigger house I chose VIZIO 65” it has good picture quality. I wish Vizio introduces 120hz concept in all its TVs.,5 out of 5 stars review
7/31/2023,"I had been wanting a larger screen TV than a 40 inch. So I went to Walmart to check out the larger screen TV. I ended up getting a Vizio 50 inch. 4k,uhd,led. I love it,has a fantastic vivid picture. Most of a great low Walmart price. Very happy.",5 out of 5 stars review
9/5/2023,Well I have not got it out of the box yet but the delivery guy-ERIC he was very hard working and kind and could not believe the price. It was 1/2 price He was going to go look for one himself as he was a gamer!  It has 3  HDMI connects,5 out of 5 stars review
8/15/2023,This 4K HDR10/ Dolby Vision and Dolby Atmos Vizio TV has an Apple TV 4K (Airplay and the Apple TV/ Apple TV  App) built into it as well as a Google Chromecast 4K built into it (this is not an Android OS TV thankfully)!,5 out of 5 stars review
10/21/2023,"I love this tv.  It has the all-important (for me) volume leveling, which keeps very loud sounds from blowing out my hearing aids!  The picture is crisp and clear, and the color is wonderful.  VERY easy to set up.  And I love the simplified remote.",5 out of 5 stars review
8/31/2023,The pruduct is what I expected delivery person is a kind woman but it's incredible that walmart send only one person to deliver an item this big and heavy,5 out of 5 stars review
7/9/2023,I love Visio tvs. I've had two others and they last forever. This is our main tv now but the one before moved to a bedroom. We wanted a bigger one but it was still working. It was about 12 years old. Great tvs. Good price.,5 out of 5 stars review
9/28/2023,The picture on this t.v is so crisp and clear.  My husband is a techy kind of guy and even he was suprised at the quality.  Dont hesitate. Just buy!! You will be happy you did.,5 out of 5 stars review
7/24/2023,"The TV dropped to a value I couldn't refuse. The satisfaction information was transparent, and it was appreciated. Everything went as laid out, and delivery on this large of an item was a must.",5 out of 5 stars review
8/9/2023,"This 75 inch looks so vivid and being a smart tv helps get rid of the fire stick, so anytime you don't have to keep up with one less remote is a plus for me. I had a 55 inch so this is definitely a upgrade and the price was fantastic.",5 out of 5 stars review
7/16/2023,"I love how I can stream from my iphone. I love how all of the apps have free sections with awesome movies. The included apps have so many things, I don't need to pay for subscription services.",5 out of 5 stars review
8/6/2023,"I  did lots of research.   i actually had ordered the Toshiba fire tv from Best buy.   It was delayed and was lost in transit.   I'm glad it was.  Really, really happy with this Vizio.  ☺️",5 out of 5 stars review
9/4/2023,VIZIO was easy to set up and adjust for best color. Our second VIZIO TV. Thw long life of our original tv was huge reason for being a repeat purchaser. Walmart provided quick delivery - THANK YOU.,5 out of 5 stars review
8/27/2023,"The 50"" Vizio UHD LED Smart TV does not only have a crisp and sharp picture, but the imbedded technology eliminated the need for a ""Firestick"" or Flex"" from Amazon and mt Internet Provider, saving money and equipment charges.",5 out of 5 stars review
8/17/2023,"She loved it ! I bought this as a gift for my mother. she had a 42"" unknown band with a bad controller so this was an AMAZING surprise when came home from church.",5 out of 5 stars review
7/12/2023,"Same day delivery. Delivery person actually set it inside as package was pretty heavy.  The kind of service we truly appreciate and what we expect, but don't always get. TV works great so far!",5 out of 5 stars review
10/2/2023,"Great balance of performance versus cost.  I bought this as a replacement for an older Vizio 70 inch TV that fell victim to power surges, and I was really surprised by the picture quality.",5 out of 5 stars review
9/14/2023,"TV arrived early and was brought upstairs to my apartment. It was easy to set up by myself. I love the picture of a Vizio. I just replaced my 13 year old Vizio.
Never once had a problem with the quality of the picture.",5 out of 5 stars review
7/3/2023,Great tv for the price . Sound on tv itself isn’t as loud so I recommend getting a sound bar with it . I game and it does a very good job at handling it,5 out of 5 stars review
10/13/2023,I luv this tv better than my last one and Vizio you have done it again. Thanks Vizio and Walmart. I recommend in getting a tv like this you will not be disappointed I promise oh and when you hook the game up it's really nice as well.,5 out of 5 stars review
8/27/2023,"Great tv. My only problem is that I don’t have internet or cable. I only have old fashioned antenna and basic tv.  You definitely want internet, cable, or both to fully utilize all the options and get the most value from the tv.",5 out of 5 stars review
10/15/2023,I had a Vizio before and liked it. We had a lightning strike in July and it blew out my TV and my computers. So I bought another Vizio.  And I like this one even more. I got a bigger one this time..,5 out of 5 stars review
7/17/2023,"Only had tv for a month and it’s been great so far. Thought I would need to download apps, but I literally came with every app imaginable. Picture is perfect.",5 out of 5 stars review
10/9/2023,i was lookin 4 samsung quality at i lower price and the vizio is spot on.so satisfied with this purchase so far.replaced a jvc roku tv that took a dump after about a yr of use.,5 out of 5 stars review
10/21/2023,"My daughter was looking for a 55”, but came across this 4K Vizio 65” for less than $400. The best part was they delivered to my door on the 3rd floor. Great job Walmart! Excellent shopping experience.",5 out of 5 stars review
7/18/2023,well first i love how BIG it is. then you can't go wrong with Vizio. this is my second one. and my first one lasted 12 years!! and still going strong!!!,5 out of 5 stars review
10/18/2023,I received my Vizio TV earlier than promised. I am loving this television. It's absolutely more than I could have ever expected it to be. If I needed another one I would buy again.,5 out of 5 stars review
10/15/2023,"I bought this tv because i like the brand and it was on sale; my tv of 5  years randomly went out on me. It has so many capabilities that i dont use, the tv is smarter than me most days. It has never disappointed me.",5 out of 5 stars review
7/17/2023,"good picture. volume is very fine-tunable, meaning one click of the volume button doesn't make it go from quiet to loud. I've owned it for a couple of months now and no issues.",5 out of 5 stars review
8/27/2023,Native interface is slow as some have mentioned at times. I considered this before purchase and figured it didnt matter since I would plug in a 4K Firestick anyway. Works like a champ that way and has a very good picture.,5 out of 5 stars review
8/11/2023,"I like this tv and I have another one just exactly like it but the screen is broken. They wouldn't replace it even though I purchased the extra warranty, (which was the only reason I purchased the warranty). Vizio wouldn't replace it either.",5 out of 5 stars review
10/13/2023,"This purchase was a housewarming gift to my daughter. She does not have cable just streams as most people do. This is a great TV with the smart apps, available and quite a few free channels to save you money.",5 out of 5 stars review
8/2/2023,"Have been using the TV for less than a month and have found it reliable, with excellent color and sound.  Great value at Walmart on this size/features.
Set-up was done with no problems by a tech person.",5 out of 5 stars review
7/11/2023,This tv is excellent and I’m so glad I purchased it! It was the easiest setup ever. The picture quality is gorgeous and there’s so many features such as free channels and lots of them. It’s an amazing tv!,5 out of 5 stars review
10/1/2023,This tv is awesome. I still haven’t tried out all of the different features as of yet but it’s definitely worth the price. The only problem was that it didn’t come with a remote control in the box and I had to contact Vizio to get one.,5 out of 5 stars review
10/23/2023,"TV works great, though it is a bit weird to have a remote control with NO number buttons on it. Might eventually replace the remote with a different one.",5 out of 5 stars review
8/12/2023,my other tv which was a 50 inch was about 5 yrs old the picture went white had volume but no picture so i bought this 55 inch which is a lot taller but its taking sometime to adjust. so far it us ok picture is more vivid.,5 out of 5 stars review
9/26/2023,"The picture is AWESOME  !! The sound sucks  "" it's not really the volume it's the bass  , it's lousy  !!!   
I hooked up a sound bar and it's a whole different animal  ""  it went from a guinea  pig to a LION  !!!!",5 out of 5 stars review
10/2/2023,"This replaced an earlier version 43"" model of the same maker, that the screen pixeled out after a misshap. A little long getting the updates installed. But it was a good choice as a replacement.",5 out of 5 stars review
8/29/2023,The thing I love the most is the voice remote control that's a big plus. I wish I had more local news in the free watch. Everything else is great resolution is amazing.,5 out of 5 stars review
9/5/2023,"Super easy set up, got my fire stick and computer working with the tv. Great price, picture and love that I can enter the channel number on my remote.",5 out of 5 stars review
9/28/2023,"Beautiful picture, sound, easy to navigate and best of all it was on sale! My old plasma tv died and was roughly 12 years old. This tv was a nice upgrade and great price.",5 out of 5 stars review
9/22/2023,So happy %26! extremely satisfied with my purchase. Money well spent...Tons of pre-installed apps to choose fron. Highly recommend to anyone who is looking for a 65' TV!,5 out of 5 stars review
8/13/2023,"so far so good. easy setup. just a few upgrades in the beginning but after that, everything was a breeze. easy interface. simple remote. nothing fancy so we'll see if it lasts.",5 out of 5 stars review
9/11/2023,The TV is great size. The sound isn't best quality but we ordered a sound system so we will see how that goes. It came quick and it was packaged well.,5 out of 5 stars review
8/13/2023,"The set up was so simple. Great picture, I should get a sound bar for it. 
The two young men that brought the TV to my vehicle were so nice and helpful, hey would not even accept a tip after they loaded it into my vehicle.",5 out of 5 stars review
7/18/2023,Love this TV— it works so well and looks even better than our old one. The color resolution is great and I love having a few free channel networks to watch where I don’t have to pay a subscription.,5 out of 5 stars review
10/2/2023,Absolutely love it. This is the fifth Vizio flat screen purchased over the years (all still working) by our family(s) and they just keep getting better. Best bang for the buck!,5 out of 5 stars review
10/19/2023,"This is my third Vizio to own over the course of the last 2 decades. Love this brand, have never had issues other than just needing to upgrade to larger sizes! Would recommend!",5 out of 5 stars review
7/9/2023,"My son told me to choose 
this brand.  He's an engineer so I did.  This is the best way to go. The picture, sound and pixels are very good. It's a great 
value for the price!",5 out of 5 stars review
9/20/2023,very easy app too navigate im loving the tv itself and props to the delivery guy for getting it on my porch in great shape and going the extra mile for tucking it behind my patio furniture,5 out of 5 stars review
7/14/2023,Picture quality is great! We love it. We prefer the old school tv's because the new tvs have to be “set up” before you can turn it on to watch. Great price and is worth it overall.,5 out of 5 stars review
9/5/2023,"Shipping was perfect, easy to set up,  we really like Vizio tv's.  Our last one was about12 yrs old and still in great condition. No issues.  We just wanted a bigger one.",5 out of 5 stars review
10/8/2023,Amazing picture quality for the price. It was easy to attach to the mount and easy to set up. The tv runs smoothly over Wi-Fi. Picture quality is far better than my 4k ONN tv.,5 out of 5 stars review
7/4/2023,Vizio is a great brand.  I have not used this tv yet as I am waiting for someone to set it up.  The delivery was fast and efficient.  She was also very kind and friendly.,5 out of 5 stars review
7/21/2023,Love it! The picture quality is great and so are the features. I love that you can easily keep track of what devices are plugged in back to the HDMI ports and that they are all named-it's not a guessing game.,5 out of 5 stars review
8/28/2023,"Menu system is very fast, the remote is pretty intuitive. The colors are very vivid, 4K looks excellent and for a 50-in TV it weighs nothing. Speakers could be better but that is the way it is with most TVs you have to buy a sound bar.",5 out of 5 stars review
7/25/2023,"This tv was a perfect fit for over the fireplace in our den, we have another larger one over our mantle in the living room. Both Vizios have beautiful picture definition, sound and love all the apps it came with. Id definitely recommend to everyone.",5 out of 5 stars review
8/15/2023,"I'd been searching for a budget-friendly TV. I did some research, and decided on this one. Such a beautiful, vibrant, sharp display! I recommend this TV 100%.",5 out of 5 stars review
8/4/2023,I love the quality the picture is awesome. The interface is cool as well. I would say what I don't like about the TV would be it kicks off the voice command sometimes.,5 out of 5 stars review
7/16/2023,"we love this tv,  it was easy to set up, and use.  Ilike there is a an app you can use in the event you misplace the remote.It has a very clear high definition picture.",5 out of 5 stars review
10/22/2023,"We bought two of these. One 6 months ago for family room. Now a 2nd one for living room. It was recommended by Kurt the Cyber guy and cannot be beat for the price,",5 out of 5 stars review
7/9/2023,Great TV for the price. We use it in the bedroom. The picture is great and the volume is good too. It’s very light so be careful if it’s at kids height. They can easily knock it down.,5 out of 5 stars review
7/6/2023,"Amazing tv great picture %26 sound plus it was delivered same day I bought and they were very gentle with it
It was more than I wanted to spend but totally worth it",5 out of 5 stars review
8/26/2023,"The sound is not loud enough you got to turn it up high on some movies, but the TV is great so far.  I've always had VIZIO TV, and I never had problems with them.",5 out of 5 stars review
10/8/2023,Don’t need cable with this tv alls you need is internet and you can watch live tv and on demand. No subscription needed unless you want to subscribe to anything that’s not included.,5 out of 5 stars review
7/16/2023,"I saw this Vizio listed on sale on the app and bought it. I replaced a 65 inch Philips. I am very happy with everything. The picture quality, and the app menu screen.",5 out of 5 stars review
10/20/2023,We absolutely love this TV. We ordered on line with pick-up the same day. Everything went perfectly. Got the TV home and it’s a easy set ip. Color is great too. Would recommend this TV to anyone!,5 out of 5 stars review
7/1/2023,"I liked the quick and prompt service and delverly I recieved. The delivery person also helped me locate my 55"" TV as it was too much for.me.to handle with my bad wrist. He was very courtesy in giving me.a hand.",5 out of 5 stars review
10/3/2023,"Purchase this tv for my living room. At first, I thought it was too big to fix on the entertainment. But, my daughter and I were able to add the legs and it fits perfectly.",5 out of 5 stars review
7/5/2023,I gave this TV 5 stars. The picture is so clear %26 the apps are easy to access. A big thanks to Walmart %26 Vizio for such good service %26 pricing. I highly recommend this TV.,5 out of 5 stars review
7/28/2023,I love the sharp colors and clear picture. It was also easy to set up which is a plus. So glad I chose this TV.  Fast delivery is also great. I didn't have to worry about getting it in my car,5 out of 5 stars review
7/18/2023,"I had a quick delivery with no damage to the box. This Vizio 50” LED smart TV is so much better than my last TV. 
In the “1950”s all tv’s had a round picture and were black and white pictures.",5 out of 5 stars review
7/5/2023,"This was the first time I utilize the online service and I was quite impressed. Young lady that bought the television said she was very very nice and very very respectful. If I could, I put a recommendation in her folder. Thank you.",5 out of 5 stars review
9/15/2023,The best and sharpest picture in a television that I have purchased.. the price of this television was incredible.. I've always wanted a Visio tv and very happy with the purchase.. would highly recommend,5 out of 5 stars review
9/30/2023,"Bought this for our kids game/movie room. The price was right and picture quality top notch. No real complaints, navigating the built in apps is easy and intuitive.",5 out of 5 stars review
8/24/2023,Purchased this TV when I was on sale for $350. I absolutely love. It was easy to hang on our wall. The color and clarity is great. I definitely got my moneys worth.,5 out of 5 stars review
10/5/2023,"You can access all your favorite apps, has bluetooth for wireless headphones, easy to navigate. Works great with my directv. Plus, it has a tons of free programs!",5 out of 5 stars review
7/5/2023,I did need help setting up the TV for an antenna.   Unfamiliar with the newer technology  and figuring out the remote was the biggest hold up.  Couldn't pass up the price.  It really is a very nice TV.,5 out of 5 stars review
10/18/2023,This is a wonderful tv at such a good price.  We can see every thing and read what's going across the bottom of screen.  Great for senior's.  Glad we have it.,5 out of 5 stars review
7/7/2023,"This was an amazing price on a real good tv. It replaced the Vizio we had, and the tv went kaput after a storm recently. But I know it was a great tv because it lasted 12 years. I trust Vizio.",5 out of 5 stars review
5/18/2023,"The price was a plus. This Tv has a beautiful picture. Easy to set up, Had to use a table top TV mount. The TV is a 55 inch big screen. This company has been around for some time. I have also seen good reviews. I would recommend if you are in the market.",5 out of 5 stars review
5/19/2023,Got this tv home and it was packaged very well. The feet were easy to put on and fit my tv stand beautifully. The setup was easy to understand and did a good job walking me through the basic settings. The picture has been wonderful so far with no issues! Only complaint is the smart tv menu design by Vizio could be more intuitive but it gets the job done. I use my phone as a remote and all my apps I use are favorited so I have real easy access to them. Overall this a great TV!,5 out of 5 stars review
5/16/2023,So far so good with this TV (unlike my other Visio which likes to reboot randomly- sometimes multiple times in a row).  This TV is not one of the main TVs in the house- just something for workout videos in the basement gym. It's performing as expected for now (3 months in).,5 out of 5 stars review
9/22/2021,Great Tv for the $$$,5 out of 5 stars review
6/17/2023,"The Tv is completely fine, it's a big tv, I love it, I don't know why so many people have negative reviews about it, it was not damage, I like the screen, the volume is normal, everything about the tv is perfect, basically if you're not careful with it, of course it will crack, but mine came perfectly fine. I now own 2 visio tv, a 43 inches and a 65 inches. Don't hesitate to buy it, a 65 inches for $398, is more than enough.",5 out of 5 stars review
7/17/2022,Excellent TV,5 out of 5 stars review
11/14/2022,luv my tv,5 out of 5 stars review
6/19/2023,Very satisfied with the service I received from Walmart on my recent purchase of a Vizio TV. It was delivered as promised as quickly as anyone could expect. Packaging was a good condition. It's now up on the wall working fine thank you Walmart good job.,5 out of 5 stars review
5/24/2023,"I wanted a smart TV as we had oura for 12 years and I was tired of using a gaming system for streaming. This TV has all the apps you could imagine. I wish the quick buttons had better platforms, but the setup is great so I was able to organize them according to our preferences. 5/5",5 out of 5 stars review
5/10/2023,So far so great. I was hopeful that delivery would be fine. it was. Im delighted with this purchase. I live the press and speak option on the remote saves you from scrolling for channels. just say find peacock and it brings up the channel. I no longer am squinting another plus. I did what another's review said and went into system and turned up the volume and now  I don't have to use a higher volume each time I watch something. It was less than a new x box my grandson just got. Crazy.,5 out of 5 stars review
6/15/2023,"This is our 5th Vizio TV we have purchased over the years. The brand has outlasted all over brands we have purchased so we felt good about pulling the trigger. This TV has a good, picture on par with other lower-end 4K smart TVs. We love the 65"" size for the price of most 55"" models.  A bargain at the price they are selling at.",5 out of 5 stars review
10/30/2023,My Sister and her boyfriend got me into the Vizio smart tv. I put the 50” into my bedroom with my dad and it fits perfectly in there. Now I’m getting ready to make money for another Vizio smart tv for my living room so that I can get a 65 or 70 inch screen that’ll be perfect for my living room and you will be notified when I’m ready to purchase the Vizio smart television,5 out of 5 stars review
3/28/2023,"After carefully measuring the inset space in our RV, we ordered this shipped.  It was delivered next day directly from local store.  it was to high to fit in the hole, so installed moved the wall bracket and it fits great!  Unlike the Spectre tv, that only lasted 14 months (with no traveling), he said it was a good brand.  Even got a picture of where it was placed when delivery.",5 out of 5 stars review
3/21/2022,Works amazing,5 out of 5 stars review
5/9/2023,"It has only been a few days, but so far everything is great on this tv. We have had several Vizios they are always easy to set up and this one was no exception. Great picture, excellent price. Wish it had 4 HDMI slots like our last Vizio but I guess that's not common anymore, and at the low price point completely understandable.",5 out of 5 stars review
5/10/2023,"I generally read the reviws before purchasing electronic equipment for insight as to any issues they might be having with the product. Since I already own 2 smart Vizio tv's ( 24"", 40"" ), and have only had one issue with the remote on the 40"" ( nothing to cry about, didn't need it anyway), I decided to go with it again on a 43"" smart tv with Bluetooth. Easy onscreen set up as with prior models. Only had it a short while, so time will tell.  For what its worth, gave the 24"" to a neighbor kid who didn't have one. He's excited and hopefully gets as much enjoyment out of it as I did ( bought on 1/2014 )...no issues!",5 out of 5 stars review
6/13/2023,"Super nice TV. Easy to operate even for us old folks, picture is sharp and excellent. No complaints. Purchased it to replace my Hisense 43H4030f1 that we had about 4 years, then it went bad. No complaints with the Hisense Roku either. Tried the V Series over the D Series.",5 out of 5 stars review
5/26/2023,Great quality for a very reasonable price. Easy setup and fairly easy to use the apps. I love utube tv app and I have cut the cable cord and stream all my local channels and have all of my favorite channels for a third of what I was paying. I also purchased a vizio for my bedroom and completely satisfied,5 out of 5 stars review
6/6/2023,"I liked everything about my experience with ordering online and the delivery process. Everything that I read online about this 4k 65"" Vizio TV is true. My family is enjoying this experience. The color of the picture is awesome, and the sound quality is outstanding.",5 out of 5 stars review
6/26/2022,Great tv,5 out of 5 stars review
5/22/2023,This TV is the perfect size for a bedroom. The picture quality is amazing and top notch. The sound is super loud though so I keep it lower. My family loves Vizios and its all weve had. This is the best quality TV weve had by far! The price was amazing too. We will be getting the V series from now on.,5 out of 5 stars review
5/30/2023,"My mom moved in with us and the room she's in doesn't have a cable jack so we needed a smart tv for her to watch shows..Vizio is a trusted brand in our house and this was SO easy to set up, picture quality is great and size is well worth the price point. I'd buy again",5 out of 5 stars review
6/24/2023,Clear picture quality. Very satisfied with the deal I got on this Vizio smart tv. I found this cheaper on walmart.com than Amazon and that is really saying something. I wasn't expecting the quality to be as good for this price. I highly recommend this tv.,5 out of 5 stars review
5/15/2023,"i actually fell in love with mine while researching. Within 1 week/less, I truly found more %26 more unexpected yet exciting benefits
 Unless you can just drop a couple of thousand on a tv, purchase a different brand. Oh. Very likely more complicated to se5up. At my home, we love ours more %26 more.",5 out of 5 stars review
5/14/2023,"Walmart’s price was great, and the delivery was right on time!  My only negative is with Vizio, not Walmart.  I’m old-school and rely on manuals and schematics.  Setting this up was difficult as it is NOT just attach cables, and it’s ready to go.  No explanation of how to get TV channels after the screen tells you that you have no signal.  Online chat walked me through how to get to “add more channels” to get anything to appear!  Honestly, VIZIO, change me $10 more and include a set-up guide with pictures!",5 out of 5 stars review
2/9/2024,"Everything 
Vizio is a good brand. All my TVs are Vizios",5 out of 5 stars review
2/17/2024,I like this TV because I could put it in myself.  Very lightweight!,5 out of 5 stars review
1/29/2024,I loved the new TV. The size is great and it was delivered quickly!!,5 out of 5 stars review
2/15/2024,Great price and delivery same day!,5 out of 5 stars review
1/27/2024,that it is smarter then me.,5 out of 5 stars review
2/12/2024,"Great tv, this is my third Vizio, fast delivery, good price.",5 out of 5 stars review
2/10/2024,Super clear fantastic colors,5 out of 5 stars review
2/1/2024,I was impressed that my tv was put behind my shrub out of sight. Thank you!!,5 out of 5 stars review
1/30/2024,"Great picture, very ""smart"", great price",5 out of 5 stars review
2/14/2024,Good quality and good price,5 out of 5 stars review
1/29/2024,good tv for the price picture is great well worth the money,5 out of 5 stars review
2/6/2024,"picture is great, easy set up",5 out of 5 stars review
2/3/2024,Great tv for the price-as described.,5 out of 5 stars review
2/1/2024,Great picture and and I am ejoying it!,5 out of 5 stars review
2/20/2024,Awesome picture and great value for the price,5 out of 5 stars review
2/16/2024,Nice size with perfect screen color and sound. Definitely worth the value! Very satisfied.,5 out of 5 stars review
2/20/2024,Thanks for you excellent service,5 out of 5 stars review
2/2/2024,Easy set up. Arrived as scheduled and everything worked well.,5 out of 5 stars review
1/27/2024,Great picture and easy set up. Took about 5 minutes!   Worth price!!,5 out of 5 stars review
2/6/2024,Good price and quick delivery.,5 out of 5 stars review
2/12/2024,Tv is great for the kids YouTube! Great price and tv is good for kids,5 out of 5 stars review
2/5/2024,Worth spending the hundred more on this one after returning the onn 65 inch smart tv.,5 out of 5 stars review
2/6/2024,"love the size, picture is fantastic!!!",5 out of 5 stars review
2/7/2024,Quick delivery with a smile,5 out of 5 stars review
2/16/2024,Loving this TV.  It's a good brand. The only problem is getting the extended warranty.,5 out of 5 stars review
2/20/2024,Works great. No negative comments to make.,5 out of 5 stars review
1/28/2024,It was pouring rain and he brought the tv all the way up to our porch. Excellent job.,5 out of 5 stars review
2/1/2024,has lots of channels and beautiful colors. without adding anything more for channels.,5 out of 5 stars review
2/9/2024,the lady who delivered was great service thanks so much to. her.,5 out of 5 stars review
2/18/2024,"Totally love my brand new VIZIO 50"" ultra hi-def television w/ free delivery",5 out of 5 stars review
2/8/2024,As with all the Vizio TV'S I have purchased it works as it should.,5 out of 5 stars review
2/17/2024,"I love the 50"" size, perfect for my living room. Picture is awesome and the sound is great!",5 out of 5 stars review
2/7/2024,"Simple seamless set up. Great color!
One regret, that I had to buy b4 Black Friday and paid more!",5 out of 5 stars review
2/8/2024,"Took a bit to set up, but it is working great.",5 out of 5 stars review
2/3/2024,Great price and a very good tv.,5 out of 5 stars review
1/27/2024,Very clear picture and happy with Tv,5 out of 5 stars review
2/17/2024,Every thing was great got tv fast,5 out of 5 stars review
1/26/2024,Greta service everyone was smiling. Very good experience,5 out of 5 stars review
2/7/2024,it was delivered on time. There is nothing i don't like about my vizio smart TV.,5 out of 5 stars review
2/9/2024,cheap price good size tv happy family what else is there to say,5 out of 5 stars review
2/2/2024,It seems to be working out just fine.,5 out of 5 stars review
1/29/2024,Easy to purchase on line good customer service,5 out of 5 stars review
2/11/2024,"Great size, color, and easy to hook up.",5 out of 5 stars review
2/18/2024,Excellent 👌 Best 4K SMART TV for the price,5 out of 5 stars review
2/2/2024,A really great deal and wonderful picture,5 out of 5 stars review
2/1/2024,Good product.  Will be adding surround sound system to enhance.,5 out of 5 stars review
